TimeStamp;NodeID;NodeCount;Schema;SF;WorkerCount;Item name;CPU ns;USER ns;BLOCKED#;BLOCKED ns;WAITED#;WAITED ns;SUMM all times;Running %;Running total%;Comment
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#4;11638291000;11443770000;1;0;12216;2434000000;14072291000;82.704;71.017;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#5;11707418000;11514466000;0;0;11988;2359000000;14066418000;83.23;71.433;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#6;11621494000;11431317000;1;1000000;11926;2435000000;14057494000;82.671;70.916;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#7;11413117000;11226793000;1;0;11800;2597000000;14010117000;81.463;69.663;
1669157408826;1;1;tpc-di;24000.0;8;tpc.di.CustomerAccountBlackBox$CustomerAccountUpdateProducer#ALL;581000;440000;0;0;1;0;581000;100.0;1.003;
1669157408826;1;1;tpc-di;24000.0;8;tpc.di.CustomerAccountBlackBox$CustomerAccountUpdateProducer#Account;569000;431000;0;0;1;0;569000;100.0;1.003;
1669157408826;1;1;tpc-di;24000.0;8;tpc.di.MergeUpdateBlackBox$MergeUpdateProducer#FINWIRE;35670000;27943000;0;0;124;40000000;75670000;47.139;1.215;
1669157408826;1;1;tpc-di;24000.0;8;tpc.di.TradeSourceUpdateBlackBox$TradeSourceUpdateProducer#ALL;174840000;138275000;0;0;1451;42000000;216840000;80.631;2.052;
1669157408826;1;1;tpc-di;24000.0;8;tpc.di.TradeSourceUpdateBlackBox$TradeSourceUpdateProducer#TradeSource;159818000;130415000;0;0;1451;42000000;201818000;79.189;1.961;
1669157408826;1;1;tpc-di;24000.0;8;tpc.di.scheduler.CustomerMgmtScheduler#CustomerMgmt;39367000;24994000;0;0;84;0;39367000;100.0;1.237;
1669157408826;1;1;tpc-di;24000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#0;171057000;162099000;0;0;1221;228000000;399057000;42.865;2.029;
1669157408826;1;1;tpc-di;24000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#1;112409000;102684000;1;0;1308;358000000;470409000;23.896;1.676;
1669157408826;1;1;tpc-di;24000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#2;88632000;79596000;0;0;1276;386000000;474632000;18.674;1.533;
1669157408826;1;1;tpc-di;24000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#3;69415000;61273000;0;0;1308;405000000;474415000;14.632;1.418;
1669157408826;1;1;tpc-di;24000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#4;77883000;70189000;0;0;1267;396000000;473883000;16.435;1.469;
1669157408826;1;1;tpc-di;24000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#5;84483000;75885000;0;0;1250;383000000;467483000;18.072;1.508;
1669157408826;1;1;tpc-di;24000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#6;63175000;55545000;0;0;1264;414000000;477175000;13.239;1.38;
1669157408826;1;1;tpc-di;24000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#7;38634000;31556000;0;0;1244;432000000;470634000;8.209;1.232;
